frame,score
frame_001073.png,2.035656
frame_001074.png,2.048897
frame_001075.png,2.051204
frame_001076.png,1.974226
frame_001077.png,2.011605
frame_001078.png,2.007317
frame_001079.png,2.055498
frame_001080.png,2.010270
frame_001081.png,2.059525
frame_001082.png,2.085505
frame_001083.png,2.115801
frame_001084.png,2.038164
frame_001085.png,2.069699
frame_001086.png,2.066752
frame_001087.png,2.124902
frame_001088.png,2.061001
frame_001089.png,2.108137
frame_001090.png,2.140424
frame_001091.png,2.179950
frame_001092.png,2.147189
frame_001093.png,2.176294
frame_001094.png,2.196786
frame_001095.png,3.846642
frame_001096.png,0.000000
frame_001097.png,2.162820
frame_001098.png,2.203466
frame_001099.png,2.232236
frame_001100.png,2.157641
frame_001101.png,2.228044
frame_001102.png,2.221103
frame_001103.png,2.261127
frame_001104.png,2.160428
frame_001105.png,2.219740
frame_001106.png,2.240347
frame_001107.png,2.275233
frame_001108.png,2.203295
frame_001109.png,2.245538
frame_001110.png,2.265658
frame_001111.png,2.325866
frame_001112.png,2.242056
frame_001113.png,2.294323
frame_001114.png,2.332039
frame_001115.png,2.393057
frame_001116.png,2.329234
frame_001117.png,2.397897
frame_001118.png,2.388748
frame_001119.png,2.459680
frame_001120.png,2.361310
frame_001121.png,2.404489
frame_001122.png,2.402558
frame_001123.png,2.424086
frame_001124.png,2.327882
frame_001125.png,2.365463
frame_001126.png,2.382782
frame_001127.png,2.375498
frame_001128.png,2.299045
frame_001129.png,2.359525
frame_001130.png,2.364551
frame_001131.png,2.392052
frame_001132.png,2.329606
frame_001133.png,2.348250
frame_001134.png,2.340951
frame_001135.png,2.338407
frame_001136.png,2.279240
frame_001137.png,2.305772
frame_001138.png,2.298949
frame_001139.png,2.311688
frame_001140.png,2.220401
frame_001141.png,2.271057
frame_001142.png,2.282737
frame_001143.png,2.310575
frame_001144.png,2.189539
frame_001145.png,2.240918
frame_001146.png,2.240473
frame_001147.png,2.260739
frame_001148.png,2.183441
frame_001149.png,2.206860
frame_001150.png,2.234099
frame_001151.png,2.262758
frame_001152.png,2.182818
frame_001153.png,2.233625
frame_001154.png,2.234099
frame_001155.png,2.250878
frame_001156.png,2.208360
frame_001157.png,2.236682
frame_001158.png,2.251516
frame_001159.png,2.261987
frame_001160.png,2.190041
frame_001161.png,2.233980
frame_001162.png,2.251318
frame_001163.png,2.244188
frame_001164.png,2.197529
frame_001165.png,2.226271
frame_001166.png,2.256354
frame_001167.png,2.297207
frame_001168.png,2.188403
frame_001169.png,2.232780
frame_001170.png,2.247770
frame_001171.png,2.283650
frame_001172.png,2.196997
frame_001173.png,2.248964
frame_001174.png,2.243607
frame_001175.png,2.317296
frame_001176.png,2.201861
frame_001177.png,2.264026
frame_001178.png,2.265376
frame_001179.png,2.284797
frame_001180.png,2.186923
frame_001181.png,2.219608
frame_001182.png,2.263702
frame_001183.png,2.279514
frame_001184.png,2.207502
frame_001185.png,2.230862
frame_001186.png,2.211279
frame_001187.png,2.247575
frame_001188.png,2.174900
frame_001189.png,2.225808
frame_001190.png,2.233785
frame_001191.png,2.259425
frame_001192.png,2.183347
frame_001193.png,2.230361
frame_001194.png,2.238681
frame_001195.png,2.265648
frame_001196.png,2.214788
frame_001197.png,2.246956
frame_001198.png,2.275135
frame_001199.png,2.286003
frame_001200.png,2.222515
frame_001201.png,3.967404
frame_001202.png,0.000000
frame_001203.png,2.340882
frame_001204.png,2.269205
frame_001205.png,2.326813
frame_001206.png,2.341547
frame_001207.png,2.377793
frame_001208.png,2.318954
frame_001209.png,2.379570
frame_001210.png,2.388368
frame_001211.png,2.435700
frame_001212.png,2.377720
frame_001213.png,2.438870
frame_001214.png,2.462633
frame_001215.png,2.507332
frame_001216.png,2.466412
frame_001217.png,2.479749
frame_001218.png,4.226416
frame_001219.png,0.000000
frame_001220.png,2.475947
frame_001221.png,2.529844
frame_001222.png,2.539551
frame_001223.png,2.590201
frame_001224.png,2.544157
frame_001225.png,4.342799
frame_001226.png,0.000000
frame_001227.png,2.594552
frame_001228.png,2.539232
frame_001229.png,2.580224
frame_001230.png,2.573854
frame_001231.png,2.602392
frame_001232.png,2.528299
frame_001233.png,2.743972
frame_001234.png,2.768152
frame_001235.png,2.596069
frame_001236.png,2.563800
frame_001237.png,2.590536
frame_001238.png,2.599587
frame_001239.png,2.635799
frame_001240.png,2.583843
frame_001241.png,2.633561
frame_001242.png,2.622085
frame_001243.png,2.630951
frame_001244.png,2.591765
frame_001245.png,2.628794
frame_001246.png,2.665093
frame_001247.png,2.676510
frame_001248.png,2.612506
frame_001249.png,2.587623
frame_001250.png,3.062280
frame_001251.png,2.631236
frame_001252.png,2.656759
frame_001253.png,2.696985
frame_001254.png,2.643403
frame_001255.png,2.688812
frame_001256.png,2.723318
frame_001257.png,2.762049
frame_001258.png,2.735004
frame_001259.png,2.779705
frame_001260.png,2.816300
frame_001261.png,2.805150
frame_001262.png,2.764493
frame_001263.png,2.800577
frame_001264.png,2.794755
frame_001265.png,2.836341
frame_001266.png,2.793804
frame_001267.png,2.811481
frame_001268.png,2.849373
frame_001269.png,2.889151
frame_001270.png,2.852658
frame_001271.png,2.857400
frame_001272.png,2.845554
frame_001273.png,2.866217
frame_001274.png,2.817785
frame_001275.png,2.833397
frame_001276.png,2.863767
frame_001277.png,2.864909
frame_001278.png,2.837984
frame_001279.png,2.863262
frame_001280.png,2.868578
frame_001281.png,2.896752
frame_001282.png,2.880519
frame_001283.png,2.902807
frame_001284.png,2.898733
frame_001285.png,2.924844
frame_001286.png,2.876634
frame_001287.png,2.910463
frame_001288.png,2.909248
frame_001289.png,2.940615
frame_001290.png,2.885932
frame_001291.png,2.874458
frame_001292.png,2.888953
frame_001293.png,2.904898
frame_001294.png,2.836991
frame_001295.png,2.865689
frame_001296.png,2.868299
frame_001297.png,2.878162
frame_001298.png,2.857618
frame_001299.png,2.882612
frame_001300.png,2.888839
frame_001301.png,2.896400
frame_001302.png,2.877500
frame_001303.png,2.905534
frame_001304.png,2.926019
frame_001305.png,2.933100
frame_001306.png,2.880060
frame_001307.png,2.905083
frame_001308.png,2.924470
frame_001309.png,2.936464
frame_001310.png,2.923256
frame_001311.png,2.972805
frame_001312.png,2.969498
frame_001313.png,2.977921
frame_001314.png,2.971038
frame_001315.png,2.981877
frame_001316.png,2.956771
frame_001317.png,2.974524
frame_001318.png,2.938513
frame_001319.png,2.977378
frame_001320.png,2.957483
frame_001321.png,2.952365
frame_001322.png,2.924493
frame_001323.png,2.984414
frame_001324.png,2.971520
frame_001325.png,2.983084
frame_001326.png,2.965536
frame_001327.png,3.017776
frame_001328.png,2.997095
frame_001329.png,3.014211
frame_001330.png,2.985721
frame_001331.png,3.004294
frame_001332.png,3.012344
frame_001333.png,3.043115
frame_001334.png,3.007079
frame_001335.png,3.032797
frame_001336.png,3.018262
frame_001337.png,3.018366
frame_001338.png,3.013738
frame_001339.png,3.017566
frame_001340.png,3.016225
frame_001341.png,3.020843
frame_001342.png,3.001543
frame_001343.png,3.022785
frame_001344.png,2.998071
frame_001345.png,3.021206
frame_001346.png,2.992504
frame_001347.png,3.048821
frame_001348.png,3.088908
frame_001349.png,3.062982
frame_001350.png,3.014851
frame_001351.png,3.041107
frame_001352.png,2.992685
frame_001353.png,3.023056
frame_001354.png,2.987855
frame_001355.png,2.987554
frame_001356.png,2.980199
frame_001357.png,2.979253
frame_001358.png,3.004246
frame_001359.png,3.060233
frame_001360.png,3.062755
frame_001361.png,3.030355
frame_001362.png,2.964439
frame_001363.png,2.957047
frame_001364.png,2.908077
frame_001365.png,2.922438
frame_001366.png,2.876262
frame_001367.png,2.916188
frame_001368.png,2.870181
frame_001369.png,2.849722
frame_001370.png,2.820839
frame_001371.png,2.865758
frame_001372.png,2.808771
frame_001373.png,2.832568
frame_001374.png,2.777215
frame_001375.png,2.782818
frame_001376.png,2.760372
frame_001377.png,2.748183
frame_001378.png,2.720297
frame_001379.png,2.719595
frame_001380.png,2.712118
frame_001381.png,2.705064
frame_001382.png,2.669282
frame_001383.png,2.659911
frame_001384.png,2.660610
frame_001385.png,2.657116
frame_001386.png,2.636927
frame_001387.png,2.655866
frame_001388.png,2.624659
frame_001389.png,2.623918
frame_001390.png,2.587942
frame_001391.png,2.597859
frame_001392.png,2.549064
frame_001393.png,2.514944
frame_001394.png,2.458063
frame_001395.png,2.418459
frame_001396.png,2.374842
frame_001397.png,2.350204
frame_001398.png,2.314628
frame_001399.png,2.318401
frame_001400.png,2.253673
frame_001401.png,2.221763
frame_001402.png,2.146701
frame_001403.png,2.146300
frame_001404.png,2.092296
frame_001405.png,2.050696
frame_001406.png,1.999329
frame_001407.png,1.980270
frame_001408.png,1.956792
frame_001409.png,1.949716
frame_001410.png,1.903509
frame_001411.png,1.911449
frame_001412.png,1.894057
frame_001413.png,1.884686
frame_001414.png,1.883468
frame_001415.png,1.931208
frame_001416.png,1.910172
frame_001417.png,1.918326
frame_001418.png,1.896082
frame_001419.png,1.889711
frame_001420.png,1.899869
frame_001421.png,1.916761
frame_001422.png,1.877432
frame_001423.png,1.916889
frame_001424.png,1.924174
frame_001425.png,1.971173
frame_001426.png,1.897351
frame_001427.png,1.939915
frame_001428.png,1.934128
frame_001429.png,1.946813
frame_001430.png,1.911777
frame_001431.png,1.956495
frame_001432.png,1.941620
frame_001433.png,1.985635
frame_001434.png,1.912174
frame_001435.png,1.951798
frame_001436.png,1.943092
frame_001437.png,1.968493
frame_001438.png,1.908056
frame_001439.png,1.953559
frame_001440.png,1.933517
frame_001441.png,1.955737
frame_001442.png,1.899801
frame_001443.png,1.931248
frame_001444.png,1.952647
frame_001445.png,1.933175
frame_001446.png,1.902184
frame_001447.png,1.931852
frame_001448.png,1.950177
frame_001449.png,1.971985
frame_001450.png,1.904967
frame_001451.png,1.918675
frame_001452.png,1.958802
frame_001453.png,1.950716
frame_001454.png,1.916993
frame_001455.png,1.942429
frame_001456.png,1.964823
frame_001457.png,1.995206
frame_001458.png,1.949647
frame_001459.png,1.981607
frame_001460.png,1.956265
frame_001461.png,1.996742
frame_001462.png,1.919988
frame_001463.png,1.967770
frame_001464.png,1.974147
frame_001465.png,1.976923
frame_001466.png,1.916997
frame_001467.png,1.964551
frame_001468.png,1.937515
frame_001469.png,1.982971
frame_001470.png,1.872419
frame_001471.png,1.919396
frame_001472.png,1.869913
frame_001473.png,1.927049
frame_001474.png,1.888289
frame_001475.png,1.905748
frame_001476.png,1.919518
frame_001477.png,1.936007
frame_001478.png,1.892230
frame_001479.png,1.910627
frame_001480.png,1.895696
frame_001481.png,1.910172
frame_001482.png,1.860976
frame_001483.png,1.899491
frame_001484.png,1.895521
frame_001485.png,1.947224
frame_001486.png,1.900843
frame_001487.png,1.918696
frame_001488.png,1.908764
frame_001489.png,1.963681
frame_001490.png,1.904151
frame_001491.png,1.933335
frame_001492.png,1.952537
frame_001493.png,1.970160
frame_001494.png,1.895172
frame_001495.png,1.913054
frame_001496.png,1.932147
frame_001497.png,1.935650
frame_001498.png,1.841742
frame_001499.png,1.828372
frame_001500.png,2.252475
frame_001501.png,1.854234
frame_001502.png,1.873538
frame_001503.png,1.911090
frame_001504.png,1.835054
frame_001505.png,1.861900
frame_001506.png,1.858816
frame_001507.png,1.867813
frame_001508.png,1.827226
frame_001509.png,1.864390
frame_001510.png,1.886568
frame_001511.png,1.919037
frame_001512.png,1.855511
frame_001513.png,1.902485
frame_001514.png,1.917039
frame_001515.png,1.941794
frame_001516.png,1.877548
frame_001517.png,1.930559
frame_001518.png,1.938081
frame_001519.png,1.934578
frame_001520.png,1.853754
frame_001521.png,1.902701
frame_001522.png,1.883488
frame_001523.png,1.931923
frame_001524.png,1.880255
frame_001525.png,1.902039
frame_001526.png,1.933447
frame_001527.png,1.953021
frame_001528.png,1.890274
frame_001529.png,1.934045
frame_001530.png,1.958090
frame_001531.png,1.995480
frame_001532.png,1.939358
frame_001533.png,1.974111
frame_001534.png,2.005320
frame_001535.png,2.019117
frame_001536.png,1.949194
frame_001537.png,2.011011
frame_001538.png,2.021152
frame_001539.png,2.060710
frame_001540.png,1.976258
frame_001541.png,2.001026
frame_001542.png,2.018943
frame_001543.png,2.028611
frame_001544.png,1.965629
frame_001545.png,1.974028
frame_001546.png,2.000002
frame_001547.png,1.987238
frame_001548.png,1.934361
frame_001549.png,1.972357
frame_001550.png,2.005482
frame_001551.png,2.030976
frame_001552.png,1.951441
frame_001553.png,1.999184
frame_001554.png,1.957411
frame_001555.png,2.024429
frame_001556.png,1.915733
frame_001557.png,1.982390
frame_001558.png,1.999186
frame_001559.png,2.029975
frame_001560.png,1.939273
frame_001561.png,1.984443
frame_001562.png,1.986356
frame_001563.png,2.001971
frame_001564.png,1.941779
frame_001565.png,1.973883
frame_001566.png,2.010552
frame_001567.png,2.042203
frame_001568.png,1.948845
frame_001569.png,1.991738
frame_001570.png,2.011746
frame_001571.png,2.031453
frame_001572.png,1.940179
frame_001573.png,1.984286
frame_001574.png,2.002373
frame_001575.png,2.011038
frame_001576.png,1.934097
frame_001577.png,1.970318
frame_001578.png,1.976753
frame_001579.png,2.001115
frame_001580.png,1.893474
frame_001581.png,1.941848
frame_001582.png,1.941115
frame_001583.png,1.944296
frame_001584.png,1.915982
frame_001585.png,1.959452
frame_001586.png,1.897269
frame_001587.png,1.930079
frame_001588.png,1.827803
frame_001589.png,1.865503
frame_001590.png,1.860181
frame_001591.png,1.877432
frame_001592.png,1.792072
frame_001593.png,1.859620
frame_001594.png,1.830307
frame_001595.png,1.845334
frame_001596.png,1.782199
frame_001597.png,1.813252
frame_001598.png,1.839113
frame_001599.png,1.860982
frame_001600.png,1.788380
frame_001601.png,1.809495
frame_001602.png,1.836725
frame_001603.png,1.883569
frame_001604.png,1.770509
frame_001605.png,1.832890
frame_001606.png,1.831427
frame_001607.png,1.841626
frame_001608.png,1.788013
frame_001609.png,1.826744
frame_001610.png,1.799190
frame_001611.png,1.814329
frame_001612.png,1.724635
frame_001613.png,1.752099
frame_001614.png,1.792425
frame_001615.png,1.801192
frame_001616.png,1.708762
frame_001617.png,1.772986
frame_001618.png,1.758879
frame_001619.png,1.805380
frame_001620.png,1.777911
frame_001621.png,1.828451
frame_001622.png,1.823328
frame_001623.png,1.847558
frame_001624.png,1.790534
frame_001625.png,1.836557
frame_001626.png,1.831289
frame_001627.png,1.847598
frame_001628.png,1.765280
frame_001629.png,1.814786
frame_001630.png,1.818794
frame_001631.png,1.817654
frame_001632.png,1.758667
frame_001633.png,1.824861
frame_001634.png,1.845793
frame_001635.png,1.873030
frame_001636.png,1.786015
frame_001637.png,1.846370
frame_001638.png,1.865475
frame_001639.png,1.869404
frame_001640.png,1.818291
frame_001641.png,1.847982
frame_001642.png,1.874277
frame_001643.png,1.878814
frame_001644.png,1.814483
frame_001645.png,1.864770
frame_001646.png,1.887504
frame_001647.png,1.906879
frame_001648.png,1.831316
frame_001649.png,1.919159
frame_001650.png,1.892465
frame_001651.png,1.876144
frame_001652.png,1.885143
frame_001653.png,1.904225
frame_001654.png,1.895837
frame_001655.png,1.941753
frame_001656.png,1.865276
frame_001657.png,1.898426
frame_001658.png,1.948416
frame_001659.png,1.953686
frame_001660.png,1.813345
frame_001661.png,1.865581
frame_001662.png,1.888279
frame_001663.png,1.905581
frame_001664.png,1.868029
frame_001665.png,1.883038
frame_001666.png,1.918106
frame_001667.png,1.963260
frame_001668.png,1.885527
frame_001669.png,1.901387
frame_001670.png,1.924223
frame_001671.png,1.915415
frame_001672.png,1.832691
frame_001673.png,1.850179
frame_001674.png,1.928781
frame_001675.png,1.938517
frame_001676.png,1.787382
frame_001677.png,1.815365
frame_001678.png,1.880743
frame_001679.png,1.898412
frame_001680.png,1.741753
frame_001681.png,1.760305
frame_001682.png,1.770085
frame_001683.png,1.785889
frame_001684.png,1.703115
frame_001685.png,1.755006
frame_001686.png,1.777907
frame_001687.png,1.787031
frame_001688.png,1.716294
frame_001689.png,1.755941
frame_001690.png,1.776146
frame_001691.png,1.797596
frame_001692.png,1.737539
frame_001693.png,1.760149
frame_001694.png,1.783295
frame_001695.png,1.802332
frame_001696.png,1.749711
frame_001697.png,1.790764
frame_001698.png,1.784381
frame_001699.png,1.804952
frame_001700.png,1.729053
frame_001701.png,1.771923
frame_001702.png,1.770498
frame_001703.png,1.810870
frame_001704.png,1.745237
frame_001705.png,1.764483
frame_001706.png,1.780536
frame_001707.png,1.797488
frame_001708.png,1.763052
frame_001709.png,1.867006
frame_001710.png,1.874495
frame_001711.png,1.900104
frame_001712.png,1.824059
frame_001713.png,1.802311
frame_001714.png,1.800606
frame_001715.png,1.824120
frame_001716.png,1.778328
frame_001717.png,1.836454
frame_001718.png,1.835536
frame_001719.png,1.845718
frame_001720.png,1.779163
frame_001721.png,1.817882
frame_001722.png,1.821541
frame_001723.png,1.850262
frame_001724.png,1.881252
frame_001725.png,1.916875
frame_001726.png,1.828918
frame_001727.png,1.837294
frame_001728.png,1.878752
frame_001729.png,1.900654
frame_001730.png,1.820909
frame_001731.png,1.848592
frame_001732.png,1.795982
frame_001733.png,1.830291
frame_001734.png,1.824238
frame_001735.png,1.860058
frame_001736.png,1.789008
frame_001737.png,1.812716
frame_001738.png,1.802361
frame_001739.png,1.862851
frame_001740.png,1.756061
frame_001741.png,1.812886
frame_001742.png,1.816169
frame_001743.png,1.817996
frame_001744.png,1.782292
frame_001745.png,1.813692
frame_001746.png,1.811821
frame_001747.png,1.820475
frame_001748.png,1.793555
frame_001749.png,1.733229
frame_001750.png,2.233594
frame_001751.png,1.772483
frame_001752.png,1.785095
frame_001753.png,1.785293
frame_001754.png,1.741937
frame_001755.png,1.779751
frame_001756.png,1.746165
frame_001757.png,1.801578
frame_001758.png,1.734670
frame_001759.png,1.758092
frame_001760.png,1.766356
frame_001761.png,1.801601
frame_001762.png,1.766136
frame_001763.png,1.781557
frame_001764.png,1.796235
frame_001765.png,1.796080
frame_001766.png,1.735750
frame_001767.png,1.731889
frame_001768.png,1.718802
frame_001769.png,1.755820
frame_001770.png,1.729979
frame_001771.png,1.753860
frame_001772.png,1.711514
frame_001773.png,1.718135
frame_001774.png,1.641335
frame_001775.png,1.676194
frame_001776.png,1.693011
frame_001777.png,1.694718
frame_001778.png,1.673451
frame_001779.png,1.691887
frame_001780.png,1.689693
frame_001781.png,1.699425
frame_001782.png,1.657859
frame_001783.png,1.680480
frame_001784.png,1.659082
frame_001785.png,1.672658
frame_001786.png,1.615494
frame_001787.png,1.657704
frame_001788.png,1.654217
frame_001789.png,1.652328
frame_001790.png,1.609944
frame_001791.png,1.645536
frame_001792.png,1.627326
frame_001793.png,1.624807
frame_001794.png,1.611618
frame_001795.png,1.635251
frame_001796.png,1.642938
frame_001797.png,1.627596
frame_001798.png,1.587768
frame_001799.png,1.610496
frame_001800.png,1.611541
frame_001801.png,1.618166
frame_001802.png,1.587257
frame_001803.png,1.609589
frame_001804.png,1.625617
frame_001805.png,1.654090
frame_001806.png,1.590804
frame_001807.png,1.650176
frame_001808.png,1.654556
frame_001809.png,1.655258
frame_001810.png,1.622247
frame_001811.png,1.664091
frame_001812.png,1.658796
frame_001813.png,1.673326
frame_001814.png,1.628166
frame_001815.png,1.661916
frame_001816.png,1.664942
frame_001817.png,1.688738
frame_001818.png,1.660029
frame_001819.png,1.694363
frame_001820.png,1.700781
frame_001821.png,1.721285
frame_001822.png,1.677631
frame_001823.png,1.734130
frame_001824.png,1.734803
frame_001825.png,1.737369
frame_001826.png,1.707054
frame_001827.png,1.749311
frame_001828.png,1.755723
frame_001829.png,1.763067
frame_001830.png,1.739400
frame_001831.png,1.764400
frame_001832.png,1.763970
frame_001833.png,1.773162
frame_001834.png,1.757523
frame_001835.png,1.795488
frame_001836.png,1.774707
frame_001837.png,1.790577
frame_001838.png,1.772892
frame_001839.png,1.812905
frame_001840.png,1.804485
frame_001841.png,1.810963
frame_001842.png,1.780394
frame_001843.png,1.810785
frame_001844.png,1.800341
frame_001845.png,1.833310
frame_001846.png,1.799184
frame_001847.png,1.821624
frame_001848.png,1.881080
frame_001849.png,1.869433
frame_001850.png,1.760785
frame_001851.png,1.796769
frame_001852.png,1.813985
frame_001853.png,1.817629
frame_001854.png,1.792915
frame_001855.png,1.829813
frame_001856.png,1.839199
frame_001857.png,1.836213
frame_001858.png,1.794066
frame_001859.png,1.817940
frame_001860.png,1.833102
frame_001861.png,1.845693
frame_001862.png,1.809481
frame_001863.png,1.842996
frame_001864.png,1.825986
frame_001865.png,1.833657
frame_001866.png,1.808987
frame_001867.png,1.837504
frame_001868.png,1.824892
frame_001869.png,1.849064
frame_001870.png,1.811578
frame_001871.png,1.848814
frame_001872.png,1.851209
frame_001873.png,1.869334
frame_001874.png,1.824880
frame_001875.png,1.861478
frame_001876.png,1.879039
frame_001877.png,1.888150
frame_001878.png,1.804938
frame_001879.png,1.878877
frame_001880.png,1.852581
frame_001881.png,1.895586
frame_001882.png,1.848796
frame_001883.png,1.884529
frame_001884.png,1.890054
frame_001885.png,1.929167
frame_001886.png,1.951726
frame_001887.png,1.981082
frame_001888.png,1.965534
frame_001889.png,1.972037
frame_001890.png,1.945831
frame_001891.png,1.958669
frame_001892.png,1.963285
frame_001893.png,1.942955
frame_001894.png,1.880054
frame_001895.png,1.962650
frame_001896.png,1.947386
frame_001897.png,1.985797
frame_001898.png,1.905226
frame_001899.png,1.955351
frame_001900.png,1.937240
frame_001901.png,2.062456
frame_001902.png,2.019907
frame_001903.png,1.985812
frame_001904.png,1.943924
frame_001905.png,1.960253
frame_001906.png,1.914167
frame_001907.png,1.958507
frame_001908.png,1.936910
frame_001909.png,1.954161
frame_001910.png,1.946495
frame_001911.png,2.030799
frame_001912.png,2.042828
frame_001913.png,2.081524
frame_001914.png,1.970812
frame_001915.png,1.985702
frame_001916.png,1.988113
frame_001917.png,1.959381
frame_001918.png,1.867714
frame_001919.png,1.863293
frame_001920.png,1.789184
frame_001921.png,1.766044
frame_001922.png,1.714932
frame_001923.png,1.744765
frame_001924.png,1.718432
frame_001925.png,1.706856
frame_001926.png,1.660706
frame_001927.png,1.700012
frame_001928.png,1.666927
frame_001929.png,1.671364
frame_001930.png,1.622857
frame_001931.png,1.635469
frame_001932.png,1.651416
frame_001933.png,1.647126
frame_001934.png,1.577305
frame_001935.png,1.612078
frame_001936.png,1.682303
frame_001937.png,1.617863
frame_001938.png,1.659020
frame_001939.png,1.603077
frame_001940.png,1.594695
frame_001941.png,1.599994
frame_001942.png,1.545411
frame_001943.png,1.599134
frame_001944.png,1.575772
frame_001945.png,1.585191
frame_001946.png,1.526956
frame_001947.png,1.570938
frame_001948.png,1.558337
frame_001949.png,1.564576
frame_001950.png,1.504221
frame_001951.png,1.536551
frame_001952.png,1.584581
frame_001953.png,1.603717
frame_001954.png,1.479603
frame_001955.png,1.493129
frame_001956.png,1.516838
frame_001957.png,1.526480
frame_001958.png,1.428764
frame_001959.png,1.489745
frame_001960.png,1.482930
frame_001961.png,1.506310
frame_001962.png,1.423154
frame_001963.png,1.457718
frame_001964.png,1.451113
frame_001965.png,1.469315
frame_001966.png,1.409593
frame_001967.png,1.442477
frame_001968.png,1.452953
frame_001969.png,1.440868
frame_001970.png,1.400885
frame_001971.png,1.418414
frame_001972.png,1.417917
frame_001973.png,1.447598
frame_001974.png,1.351042
frame_001975.png,1.401308
frame_001976.png,1.413216
frame_001977.png,1.442907
frame_001978.png,1.359493
frame_001979.png,1.403426
frame_001980.png,1.401375
frame_001981.png,1.443852
frame_001982.png,1.385999
frame_001983.png,1.423613
frame_001984.png,1.437658
frame_001985.png,1.435812
frame_001986.png,1.367944
frame_001987.png,1.417882
frame_001988.png,1.440486
frame_001989.png,1.442342
frame_001990.png,1.382890
frame_001991.png,1.416717
frame_001992.png,1.456298
frame_001993.png,1.462841
frame_001994.png,1.409589
frame_001995.png,1.447222
frame_001996.png,1.461831
frame_001997.png,1.506563
frame_001998.png,1.470872
frame_001999.png,1.479103
frame_002000.png,2.095666
frame_002001.png,1.612978
frame_002002.png,1.731831
frame_002003.png,1.794429
frame_002004.png,1.832377
frame_002005.png,1.891105
frame_002006.png,1.909091
frame_002007.png,1.958013
frame_002008.png,1.944929
frame_002009.png,1.972124
frame_002010.png,1.945017
frame_002011.png,1.950073
frame_002012.png,1.858434
frame_002013.png,1.929473
frame_002014.png,1.978459
frame_002015.png,2.071256
frame_002016.png,2.017184
frame_002017.png,2.108142
frame_002018.png,2.178721
frame_002019.png,2.245382
frame_002020.png,2.183289
frame_002021.png,2.242269
frame_002022.png,2.287830
frame_002023.png,2.311883
frame_002024.png,2.232442
frame_002025.png,2.318050
frame_002026.png,2.370561
frame_002027.png,2.445459
frame_002028.png,2.441644
frame_002029.png,2.537546
frame_002030.png,2.579473
frame_002031.png,2.617307
frame_002032.png,2.591177
frame_002033.png,2.702434
frame_002034.png,2.715988
frame_002035.png,2.655754
frame_002036.png,2.530770
frame_002037.png,2.509352
frame_002038.png,2.443470
frame_002039.png,2.377826
frame_002040.png,2.297103
frame_002041.png,2.349948
frame_002042.png,2.355567
frame_002043.png,2.336688
frame_002044.png,2.295320
frame_002045.png,2.347157
frame_002046.png,2.376534
frame_002047.png,2.443382
frame_002048.png,2.422766
frame_002049.png,2.488173
frame_002050.png,2.535675
frame_002051.png,2.575698
frame_002052.png,2.542915
frame_002053.png,2.616524
frame_002054.png,2.653997
frame_002055.png,2.669416
frame_002056.png,2.646088
frame_002057.png,2.715527
frame_002058.png,2.729851
frame_002059.png,2.782151
frame_002060.png,2.748287
frame_002061.png,2.800801
frame_002062.png,2.863760
frame_002063.png,2.916503
frame_002064.png,2.864946
frame_002065.png,2.909037
frame_002066.png,2.934255
frame_002067.png,3.010833
frame_002068.png,2.948177
frame_002069.png,3.030567
frame_002070.png,3.035999
frame_002071.png,3.101694
frame_002072.png,3.030666
frame_002073.png,3.123954
frame_002074.png,3.116867
frame_002075.png,3.112471
frame_002076.png,3.101337
frame_002077.png,3.174583
frame_002078.png,3.163702
frame_002079.png,3.179221
frame_002080.png,3.157423
frame_002081.png,3.186582
frame_002082.png,3.170737
frame_002083.png,3.178991
frame_002084.png,3.113017
frame_002085.png,3.199815
frame_002086.png,3.219998
frame_002087.png,3.238835
frame_002088.png,3.134230
frame_002089.png,3.184799
frame_002090.png,3.184255
frame_002091.png,3.217809
frame_002092.png,3.145110
frame_002093.png,3.218528
frame_002094.png,3.206516
frame_002095.png,3.255577
frame_002096.png,3.220563
frame_002097.png,3.255770
frame_002098.png,3.253677
frame_002099.png,3.251784
frame_002100.png,3.193241
frame_002101.png,3.197211
frame_002102.png,3.177787
frame_002103.png,3.153328
frame_002104.png,3.039628
frame_002105.png,3.035285
frame_002106.png,3.009163
frame_002107.png,2.979767
frame_002108.png,2.904664
frame_002109.png,2.927305
frame_002110.png,2.950257
frame_002111.png,2.970712
frame_002112.png,2.881553
frame_002113.png,2.886848
frame_002114.png,2.953341
frame_002115.png,2.986692
frame_002116.png,2.872980
frame_002117.png,2.881929
frame_002118.png,2.847141
frame_002119.png,2.900033
frame_002120.png,2.809207
frame_002121.png,2.843669
frame_002122.png,2.851017
frame_002123.png,2.857938
frame_002124.png,2.810542
frame_002125.png,2.897604
frame_002126.png,2.965666
frame_002127.png,2.937180
frame_002128.png,2.845332
frame_002129.png,2.882867
frame_002130.png,2.862949
frame_002131.png,2.921022
frame_002132.png,2.876472
frame_002133.png,2.989186
frame_002134.png,2.997743
frame_002135.png,3.056262
frame_002136.png,3.007903
frame_002137.png,3.058329
frame_002138.png,3.020253
frame_002139.png,3.024971
frame_002140.png,2.938719
frame_002141.png,2.930122
frame_002142.png,2.891767
frame_002143.png,5.340197
frame_002144.png,0.000000
frame_002145.png,0.000000
frame_002146.png,2.808478
frame_002147.png,2.854338
frame_002148.png,2.790876
